[2026-07-01T12:50:14-0700] watchdog starting interval=60s stale=600s
[2026-07-01T12:50:15-0700] runner active pids=[54360, 54362, 54367]; freshness=0s; completed=0/6; current=top-level
[2026-07-01T21:58:51-0700] runner active pids=[11813, 11814, 11815]; freshness=21s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T21:59:52-0700] runner active pids=[11813, 11814, 11815]; freshness=81s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:00:52-0700] runner active pids=[11813, 11814, 11815]; freshness=141s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:01:52-0700] runner active pids=[11813, 11814, 11815]; freshness=201s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:02:52-0700] runner active pids=[11813, 11814, 11815]; freshness=261s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:03:52-0700] runner active pids=[11813, 11814, 11815]; freshness=321s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:04:52-0700] runner active pids=[11813, 11814, 11815]; freshness=381s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:05:52-0700] runner active pids=[11813, 11814, 11815]; freshness=442s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:06:52-0700] runner active pids=[11813, 11814, 11815]; freshness=502s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:07:52-0700] runner active pids=[11813, 11814, 11815]; freshness=562s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:08:52-0700] stale runner detected age=622s pids=[11813, 11814, 11815]; terminating and resuming
[2026-07-01T22:08:58-0700] launched resume session=gitlab_alloc_resume_uce_budget160_rep0_121 job=gitlab_strong_allocation_spruce_budget160_rep0 next_t=121 merged=/Users/sanjay/projects/BerkeleyProjects/Research/IanWaudbySmith/coldStartPrompts/results/gitlab_strong_arm/allocation_160/logs/gitlab_strong_allocation_spruce_budget160_rep0_trial0_2026-07-02T00-55-23Z_MERGED_SO_FAR.jsonl
[2026-07-01T22:09:58-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:10:58-0700] runner active pids=[19090, 19091, 19092]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:11:58-0700] runner active pids=[19090, 19091, 19092]; freshness=2s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:12:58-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:13:58-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:14:59-0700] runner active pids=[19090, 19091, 19092]; freshness=2s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:15:59-0700] runner active pids=[19090, 19091, 19092]; freshness=8s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:16:59-0700] runner active pids=[19090, 19091, 19092]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:17:59-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:18:59-0700] runner active pids=[19090, 19091, 19092]; freshness=5s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:19:59-0700] runner active pids=[19090, 19091, 19092]; freshness=10s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:20:59-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:21:59-0700] runner active pids=[19090, 19091, 19092]; freshness=6s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:22:59-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:23:59-0700] runner active pids=[19090, 19091, 19092]; freshness=2s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:25:00-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:26:00-0700] runner active pids=[19090, 19091, 19092]; freshness=12s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:27:00-0700] runner active pids=[19090, 19091, 19092]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:28:00-0700] runner active pids=[19090, 19091, 19092]; freshness=11s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:29:00-0700] runner active pids=[19090, 19091, 19092]; freshness=5s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:30:00-0700] runner active pids=[19090, 19091, 19092]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:31:00-0700] runner active pids=[19090, 19091, 19092]; freshness=14s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:32:00-0700] runner active pids=[19090, 19091, 19092]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:33:00-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:34:01-0700] runner active pids=[19090, 19091, 19092]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:35:01-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:36:01-0700] runner active pids=[19090, 19091, 19092]; freshness=27s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:37:01-0700] runner active pids=[19090, 19091, 19092]; freshness=9s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:38:01-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:39:01-0700] runner active pids=[19090, 19091, 19092]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:40:01-0700] runner active pids=[19090, 19091, 19092]; freshness=2s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:41:01-0700] runner active pids=[19090, 19091, 19092]; freshness=5s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:42:01-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:43:02-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:44:02-0700] runner active pids=[19090, 19091, 19092]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:45:02-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:46:02-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:47:02-0700] runner active pids=[19090, 19091, 19092]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:48:02-0700] runner active pids=[19090, 19091, 19092]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:49:02-0700] runner active pids=[19090, 19091, 19092]; freshness=5s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:50:02-0700] runner active pids=[19090, 19091, 19092]; freshness=14s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:51:02-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:52:03-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:53:03-0700] runner active pids=[19090, 19091, 19092]; freshness=9s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:54:03-0700] runner active pids=[19090, 19091, 19092]; freshness=2s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:55:03-0700] runner active pids=[19090, 19091, 19092]; freshness=11s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:56:03-0700] runner active pids=[19090, 19091, 19092]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:57:03-0700] runner active pids=[19090, 19091, 19092]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:58:03-0700] runner active pids=[19090, 19091, 19092]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T22:59:03-0700] runner active pids=[19090, 19091, 19092]; freshness=13s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:00:03-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:01:03-0700] runner active pids=[19090, 19091, 19092]; freshness=5s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:02:04-0700] runner active pids=[19090, 19091, 19092]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:03:04-0700] runner active pids=[19090, 19091, 19092]; freshness=6s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:04:04-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:05:04-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:06:04-0700] runner active pids=[19090, 19091, 19092]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:07:04-0700] runner active pids=[19090, 19091, 19092]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:08:04-0700] runner active pids=[19090, 19091, 19092]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:09:04-0700] runner active pids=[19090, 19091, 19092]; freshness=2s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:10:04-0700] runner active pids=[19090, 19091, 19092]; freshness=59s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:11:05-0700] runner active pids=[19090, 19091, 19092]; freshness=119s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:12:05-0700] runner active pids=[19090, 19091, 19092]; freshness=179s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:13:05-0700] runner active pids=[19090, 19091, 19092]; freshness=239s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:14:05-0700] runner active pids=[19090, 19091, 19092]; freshness=299s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:15:05-0700] runner active pids=[19090, 19091, 19092]; freshness=360s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:16:05-0700] runner active pids=[19090, 19091, 19092]; freshness=420s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:17:05-0700] runner active pids=[19090, 19091, 19092]; freshness=480s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:18:05-0700] runner active pids=[19090, 19091, 19092]; freshness=540s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:19:05-0700] stale runner detected age=600s pids=[19090, 19091, 19092]; terminating and resuming
[2026-07-01T23:19:11-0700] launched resume session=gitlab_alloc_resume_uce_budget160_rep0_151 job=gitlab_strong_allocation_spruce_budget160_rep0 next_t=151 merged=/Users/sanjay/projects/BerkeleyProjects/Research/IanWaudbySmith/coldStartPrompts/results/gitlab_strong_arm/allocation_160/logs/gitlab_strong_allocation_spruce_budget160_rep0_trial0_2026-07-02T00-55-23Z_MERGED_SO_FAR.jsonl
[2026-07-01T23:20:11-0700] runner active pids=[28266, 28267, 28268]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:21:11-0700] runner active pids=[28266, 28267, 28268]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:22:11-0700] runner active pids=[28266, 28267, 28268]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:23:11-0700] runner active pids=[28266, 28267, 28268]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:24:11-0700] runner active pids=[28266, 28267, 28268]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:25:12-0700] runner active pids=[28266, 28267, 28268]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:26:12-0700] runner active pids=[28266, 28267, 28268]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:27:12-0700] runner active pids=[28266, 28267, 28268]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:28:12-0700] runner active pids=[28266, 28267, 28268]; freshness=4s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:29:12-0700] runner active pids=[28266, 28267, 28268]; freshness=3s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:30:12-0700] runner active pids=[28266, 28267, 28268]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:31:12-0700] runner active pids=[28266, 28267, 28268]; freshness=0s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:32:12-0700] runner active pids=[28266, 28267, 28268]; freshness=1s; completed=1/6; current=gitlab_strong_allocation_spruce_budget160_rep0
[2026-07-01T23:33:12-0700] merged gitlab_strong_allocation_spruce_budget160_rep0 FULL log: /Users/sanjay/projects/BerkeleyProjects/Research/IanWaudbySmith/coldStartPrompts/results/gitlab_strong_arm/allocation_160/logs/gitlab_strong_allocation_spruce_budget160_rep0_trial0_2026-07-02T00-55-23Z_FULL.jsonl rows=160 successes=56
[2026-07-01T23:33:12-0700] no runner active; starting allocation runner; completed=2/6
[2026-07-01T23:33:13-0700] launched allocation runner session=gitlab_allocation_160_continue
[2026-07-01T23:34:13-0700] runner active pids=[31009, 31010, 31011]; freshness=3s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:35:13-0700] runner active pids=[31009, 31010, 31011]; freshness=1s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:36:13-0700] runner active pids=[31009, 31010, 31011]; freshness=0s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:37:13-0700] runner active pids=[31009, 31010, 31011]; freshness=1s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:38:13-0700] runner active pids=[31009, 31010, 31011]; freshness=3s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:39:13-0700] runner active pids=[31009, 31010, 31011]; freshness=4s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:40:13-0700] runner active pids=[31009, 31010, 31011]; freshness=2s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:41:13-0700] runner active pids=[31009, 31010, 31011]; freshness=0s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:42:13-0700] runner active pids=[31009, 31010, 31011]; freshness=0s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:43:13-0700] runner active pids=[31009, 31010, 31011]; freshness=2s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
[2026-07-01T23:44:14-0700] runner active pids=[31009, 31010, 31011]; freshness=6s; completed=2/6; current=gitlab_strong_allocation_uniform_budget160_rep1
