[2026-07-03T12:16:56-0700] watchdog starting interval=60s stale=600s
[2026-07-03T12:16:56-0700] runner active pids=[23022, 23024, 23029]; freshness=0s; completed=0/2; current=top-level
[2026-07-04T09:10:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:11:05-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:12:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:13:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:14:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:15:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:16:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:17:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:18:06-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:19:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:20:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:21:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:22:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:23:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:24:07-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:25:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:26:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:27:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:28:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:29:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:30:08-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:31:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:32:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:33:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:34:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:35:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:36:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:37:09-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:38:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:39:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:40:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:41:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:42:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:43:10-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:44:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:45:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:46:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:47:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:48:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:49:11-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:50:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:51:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:52:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:53:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:54:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:55:12-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:56:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:57:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:58:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T09:59:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:00:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:01:13-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:02:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:03:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:04:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:05:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:06:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:07:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:08:14-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:09:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:10:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:11:15-0700] all GitLab allocation 160 jobs have complete FULL logs
[2026-07-04T10:12:15-0700] all GitLab allocation 160 jobs have complete FULL logs
